"Date","Close","% Change","% Change vs Average","Volume"
"2012-09-01T04:00:00.000Z","1.95","2.66","-1.99","499,426,500"
"2012-10-01T04:00:00.000Z","1.88","-3.93","-8.58","264,313,500"
"2012-11-01T04:00:00.000Z","2.25","20.23","15.57","356,413,500"
"2012-12-01T05:00:00.000Z","2.26","0.15","-4.51","325,714,500"
"2013-01-01T05:00:00.000Z","2.50","10.75","6.09","426,969,000"
"2013-02-01T05:00:00.000Z","2.32","-7.14","-11.80","663,840,000"
"2013-03-01T05:00:00.000Z","2.53","8.79","4.13","444,825,000"
"2013-04-01T04:00:00.000Z","3.60","42.49","37.84","1,223,221,500"
"2013-05-01T04:00:00.000Z","6.52","81.07","76.42","4,968,313,500"
"2013-06-01T04:00:00.000Z","7.16","9.82","5.16","2,686,720,500"
"2013-07-01T04:00:00.000Z","8.95","25.07","20.42","3,442,923,000"
"2013-08-01T04:00:00.000Z","11.27","25.86","21.20","3,888,999,000"
"2013-09-01T04:00:00.000Z","12.89","14.42","9.77","2,568,159,000"
"2013-10-01T04:00:00.000Z","10.66","-17.29","-21.94","3,876,822,000"
"2013-11-01T04:00:00.000Z","8.49","-20.42","-25.08","4,625,827,500"
"2013-12-01T05:00:00.000Z","10.03","18.19","13.53","2,964,568,500"
"2014-01-01T05:00:00.000Z","12.09","20.59","15.94","2,758,984,500"
"2014-02-01T05:00:00.000Z","16.32","34.95","30.29","3,389,311,500"
"2014-03-01T05:00:00.000Z","13.90","-14.85","-19.51","2,500,284,000"
"2014-04-01T04:00:00.000Z","13.86","-0.27","-4.92","2,478,117,000"
"2014-05-01T04:00:00.000Z","13.85","-0.06","-4.71","2,022,151,500"
"2014-06-01T04:00:00.000Z","16.00","15.54","10.89","1,850,440,500"
"2014-07-01T04:00:00.000Z","14.89","-6.98","-11.64","1,619,290,500"
"2014-08-01T04:00:00.000Z","17.98","20.78","16.12","1,722,708,000"
"2014-09-01T04:00:00.000Z","16.18","-10.02","-14.67","1,992,724,500"
"2014-10-01T04:00:00.000Z","16.11","-0.40","-5.06","2,280,787,500"
"2014-11-01T04:00:00.000Z","16.30","1.17","-3.49","1,615,827,000"
"2014-12-01T05:00:00.000Z","14.83","-9.04","-13.70","1,904,193,000"
"2015-01-01T05:00:00.000Z","13.57","-8.46","-13.11","1,353,076,500"
"2015-02-01T05:00:00.000Z","13.56","-0.13","-4.78","1,600,762,500"
"2015-03-01T05:00:00.000Z","12.58","-7.17","-11.82","1,844,851,500"
"2015-04-01T04:00:00.000Z","15.07","19.75","15.09","1,484,176,500"
"2015-05-01T04:00:00.000Z","16.72","10.95","6.29","1,336,917,000"
"2015-06-01T04:00:00.000Z","17.88","6.96","2.31","982,096,500"
"2015-07-01T04:00:00.000Z","17.74","-0.79","-5.44","1,200,915,000"
"2015-08-01T04:00:00.000Z","16.60","-6.42","-11.08","1,728,961,500"
"2015-09-01T04:00:00.000Z","16.56","-0.27","-4.92","1,204,321,500"
"2015-10-01T04:00:00.000Z","13.80","-16.69","-21.35","1,512,180,000"
"2015-11-01T04:00:00.000Z","15.35","11.27","6.62","1,177,326,000"
"2015-12-01T05:00:00.000Z","16.00","4.23","-0.42","897,682,500"
"2016-01-01T05:00:00.000Z","12.75","-20.34","-24.99","1,188,708,000"
"2016-02-01T05:00:00.000Z","12.80","0.38","-4.27","2,005,587,000"
"2016-03-01T05:00:00.000Z","15.32","19.72","15.06","1,543,830,000"
"2016-04-01T04:00:00.000Z","16.05","4.78","0.13","2,032,609,500"
"2016-05-01T04:00:00.000Z","14.88","-7.28","-11.94","1,549,612,500"
"2016-06-01T04:00:00.000Z","14.15","-4.91","-9.56","1,825,092,000"
"2016-07-01T04:00:00.000Z","15.65","10.60","5.95","1,110,958,500"
"2016-08-01T04:00:00.000Z","14.13","-9.70","-14.36","934,366,500"
"2016-09-01T04:00:00.000Z","13.60","-3.76","-8.42","1,059,478,500"
"2016-10-01T04:00:00.000Z","13.18","-3.09","-7.74","1,381,992,000"
"2016-11-01T04:00:00.000Z","12.63","-4.21","-8.87","1,483,290,000"
"2016-12-01T05:00:00.000Z","14.25","12.82","8.17","1,319,901,000"
"2017-01-01T05:00:00.000Z","16.80","17.90","13.24","1,510,194,000"
"2017-02-01T05:00:00.000Z","16.67","-0.77","-5.43","1,793,100,000"
"2017-03-01T05:00:00.000Z","18.55","11.32","6.67","1,605,529,500"
"2017-04-01T04:00:00.000Z","20.94","12.85","8.20","1,754,259,000"
"2017-05-01T04:00:00.000Z","22.73","8.58","3.92","2,220,694,500"
"2017-06-01T04:00:00.000Z","24.11","6.04","1.39","2,789,266,500"
"2017-07-01T04:00:00.000Z","21.56","-10.55","-15.20","2,724,600,000"
"2017-08-01T04:00:00.000Z","23.73","10.03","5.37","2,054,124,000"
"2017-09-01T04:00:00.000Z","22.74","-4.16","-8.81","1,672,690,500"
"2017-10-01T04:00:00.000Z","22.10","-2.81","-7.46","1,845,550,500"
"2017-11-01T04:00:00.000Z","20.59","-6.84","-11.50","2,232,192,000"
"2017-12-01T05:00:00.000Z","20.76","0.81","-3.85","1,648,270,500"
"2018-01-01T05:00:00.000Z","23.62","13.80","9.14","1,864,072,500"
"2018-02-01T05:00:00.000Z","22.87","-3.18","-7.83","1,637,850,000"
"2018-03-01T05:00:00.000Z","17.74","-22.42","-27.08","2,359,027,500"
"2018-04-01T04:00:00.000Z","19.59","10.43","5.78","2,854,662,000"
"2018-05-01T04:00:00.000Z","18.98","-3.12","-7.78","2,333,671,500"
"2018-06-01T04:00:00.000Z","22.86","20.45","15.79","3,201,376,500"
"2018-07-01T04:00:00.000Z","19.88","-13.07","-17.72","2,584,923,000"
"2018-08-01T04:00:00.000Z","20.11","1.18","-3.47","4,160,403,000"
"2018-09-01T04:00:00.000Z","17.65","-12.23","-16.88","2,941,131,000"
"2018-10-01T04:00:00.000Z","22.49","27.40","22.75","4,295,410,500"
"2018-11-01T04:00:00.000Z","23.37","3.90","-0.75","1,995,286,500"
"2018-12-01T05:00:00.000Z","22.19","-5.04","-9.70","2,196,768,000"
"2019-01-01T05:00:00.000Z","20.47","-7.75","-12.40","2,634,781,500"
"2019-02-01T05:00:00.000Z","21.33","4.19","-0.47","1,928,251,500"
"2019-03-01T05:00:00.000Z","18.66","-12.51","-17.17","3,206,902,500"
"2019-04-01T04:00:00.000Z","15.91","-14.71","-19.37","3,461,209,500"
"2019-05-01T04:00:00.000Z","12.34","-22.43","-27.08","4,238,982,000"
"2019-06-01T04:00:00.000Z","14.90","20.68","16.03","3,224,559,000"
"2019-07-01T04:00:00.000Z","16.11","8.12","3.47","2,990,050,500"
"2019-08-01T04:00:00.000Z","15.04","-6.62","-11.28","2,006,859,000"
"2019-09-01T04:00:00.000Z","16.06","6.76","2.11","2,036,629,500"
"2019-10-01T04:00:00.000Z","20.99","30.74","26.09","3,419,739,000"
"2019-11-01T04:00:00.000Z","22.00","4.77","0.11","2,366,562,000"
"2019-12-01T05:00:00.000Z","27.89","26.79","22.13","3,106,200,000"
"2020-01-01T05:00:00.000Z","43.37","55.52","50.86","6,108,277,500"
"2020-02-01T05:00:00.000Z","44.53","2.68","-1.98","7,088,802,000"
"2020-03-01T05:00:00.000Z","34.93","-21.56","-26.21","6,314,025,000"
"2020-04-01T04:00:00.000Z","52.13","49.21","44.56","5,722,162,500"
"2020-05-01T04:00:00.000Z","55.67","6.79","2.14","4,090,554,000"
"2020-06-01T04:00:00.000Z","71.99","29.32","24.66","3,836,590,500"
"2020-07-01T04:00:00.000Z","95.38","32.50","27.85","5,679,502,500"
"2020-08-01T04:00:00.000Z","166.11","74.15","69.49","4,672,135,200"
"2020-09-01T04:00:00.000Z","143.00","-13.91","-18.56","5,208,854,400"
"2020-10-01T04:00:00.000Z","129.35","-9.55","-14.20","2,500,999,200"
"2020-11-01T04:00:00.000Z","189.20","46.27","41.62","2,347,796,400"
"2020-12-01T05:00:00.000Z","235.22","24.33","19.67","3,589,038,000"
"2021-01-01T05:00:00.000Z","264.51","12.45","7.80","2,117,084,400"
"2021-02-01T05:00:00.000Z","225.17","-14.87","-19.53","1,568,573,700"
"2021-03-01T05:00:00.000Z","222.64","-1.12","-5.78","2,827,357,200"
"2021-04-01T04:00:00.000Z","236.48","6.21","1.56","2,035,619,100"
"2021-05-01T04:00:00.000Z","208.41","-11.87","-16.53","1,875,527,400"
"2021-06-01T04:00:00.000Z","226.57","8.71","4.06","1,559,765,700"
"2021-07-01T04:00:00.000Z","229.07","1.10","-3.55","1,345,349,400"
"2021-08-01T04:00:00.000Z","245.24","7.06","2.41","1,143,974,700"
"2021-09-01T04:00:00.000Z","258.49","5.40","0.75","1,170,513,900"
"2021-10-01T04:00:00.000Z","371.33","43.65","39.00","1,586,803,800"
"2021-11-01T04:00:00.000Z","381.59","2.76","-1.89","1,947,334,500"
"2021-12-01T05:00:00.000Z","352.26","-7.69","-12.34","1,530,167,700"
"2022-01-01T05:00:00.000Z","312.24","-11.36","-16.02","1,916,006,400"
"2022-02-01T05:00:00.000Z","290.14","-7.08","-11.73","1,391,126,700"
"2022-03-01T05:00:00.000Z","359.20","23.80","19.15","1,729,272,900"
"2022-04-01T04:00:00.000Z","290.25","-19.19","-23.85","1,520,959,800"
"2022-05-01T04:00:00.000Z","252.75","-12.92","-17.57","1,948,221,600"
"2022-06-01T04:00:00.000Z","224.47","-11.19","-15.84","2,011,227,900"
"2022-07-01T04:00:00.000Z","297.15","32.38","27.72","1,744,884,000"
"2022-08-01T04:00:00.000Z","275.61","-7.25","-11.90","1,695,263,200"
"2022-09-01T04:00:00.000Z","265.25","-3.76","-8.41","1,299,271,000"
"2022-10-01T04:00:00.000Z","227.54","-14.22","-18.87","1,735,263,100"
