"Date","Close","% Change","% Change vs Average","Volume"
"1993-02-01T05:00:00.000Z","44.41","0","-0.77","5,417,600"
"1993-03-01T05:00:00.000Z","45.19","1.76","0.99","3,019,200"
"1993-04-01T05:00:00.000Z","44.03","-2.56","-3.33","2,697,200"
"1993-05-01T04:00:00.000Z","45.22","2.70","1.93","1,808,000"
"1993-06-01T04:00:00.000Z","45.06","-0.35","-1.12","3,438,000"
"1993-07-01T04:00:00.000Z","44.84","-0.49","-1.26","6,117,600"
"1993-08-01T04:00:00.000Z","46.56","3.83","3.06","5,440,100"
"1993-09-01T04:00:00.000Z","45.94","-1.34","-2.11","4,369,900"
"1993-10-01T04:00:00.000Z","46.84","1.97","1.20","6,972,900"
"1993-11-01T05:00:00.000Z","46.34","-1.07","-1.84","5,351,100"
"1993-12-01T05:00:00.000Z","46.59","0.54","-0.23","6,128,000"
"1994-01-01T05:00:00.000Z","48.22","3.49","2.72","6,837,100"
"1994-02-01T05:00:00.000Z","46.81","-2.92","-3.69","10,974,400"
"1994-03-01T05:00:00.000Z","44.59","-4.74","-5.51","14,705,500"
"1994-04-01T05:00:00.000Z","45.09","1.12","0.35","11,429,000"
"1994-05-01T04:00:00.000Z","45.81","1.59","0.82","8,545,100"
"1994-06-01T04:00:00.000Z","44.47","-2.93","-3.70","10,352,700"
"1994-07-01T04:00:00.000Z","45.91","3.23","2.46","5,452,100"
"1994-08-01T04:00:00.000Z","47.66","3.81","3.04","7,945,800"
"1994-09-01T04:00:00.000Z","46.17","-3.11","-3.88","6,309,300"
"1994-10-01T04:00:00.000Z","47.48","2.84","2.07","5,437,600"
"1994-11-01T05:00:00.000Z","45.59","-3.98","-4.75","4,807,300"
"1994-12-01T05:00:00.000Z","45.56","-0.07","-0.84","8,568,500"
"1995-01-01T05:00:00.000Z","47.09","3.36","2.59","2,768,000"
"1995-02-01T05:00:00.000Z","49.02","4.08","3.31","5,954,800"
"1995-03-01T05:00:00.000Z","50.11","2.23","1.46","4,538,000"
"1995-04-01T05:00:00.000Z","51.59","2.96","2.19","4,395,200"
"1995-05-01T04:00:00.000Z","53.64","3.97","3.20","6,986,200"
"1995-06-01T04:00:00.000Z","54.41","1.43","0.66","5,790,900"
"1995-07-01T04:00:00.000Z","56.16","3.22","2.45","5,508,200"
"1995-08-01T04:00:00.000Z","56.41","0.45","-0.32","8,100,100"
"1995-09-01T04:00:00.000Z","58.48","3.68","2.91","7,431,600"
"1995-10-01T04:00:00.000Z","58.31","-0.29","-1.06","8,944,800"
"1995-11-01T05:00:00.000Z","60.91","4.45","3.68","8,841,700"
"1995-12-01T05:00:00.000Z","61.48","0.95","0.18","9,816,800"
"1996-01-01T05:00:00.000Z","63.67","3.56","2.79","10,661,800"
"1996-02-01T05:00:00.000Z","63.88","0.32","-0.45","14,850,400"
"1996-03-01T05:00:00.000Z","64.69","1.27","0.50","19,022,700"
"1996-04-01T05:00:00.000Z","65.39","1.09","0.32","14,999,300"
"1996-05-01T04:00:00.000Z","66.88","2.27","1.50","17,453,200"
"1996-06-01T04:00:00.000Z","67.11","0.35","-0.42","16,871,800"
"1996-07-01T04:00:00.000Z","64.09","-4.49","-5.26","28,811,500"
"1996-08-01T04:00:00.000Z","65.33","1.93","1.16","15,593,100"
"1996-09-01T04:00:00.000Z","68.63","5.05","4.28","17,216,100"
"1996-10-01T04:00:00.000Z","70.84","3.23","2.46","14,791,800"
"1996-11-01T05:00:00.000Z","76.02","7.30","6.53","24,089,700"
"1996-12-01T05:00:00.000Z","73.84","-2.86","-3.63","34,952,800"
"1997-01-01T05:00:00.000Z","78.41","6.18","5.41","43,623,700"
"1997-02-01T05:00:00.000Z","79.16","0.96","0.19","30,028,800"
"1997-03-01T05:00:00.000Z","75.38","-4.78","-5.55","37,514,300"
"1997-04-01T05:00:00.000Z","80.09","6.26","5.49","57,679,300"
"1997-05-01T04:00:00.000Z","85.16","6.32","5.55","37,473,400"
"1997-06-01T04:00:00.000Z","88.31","3.71","2.94","47,332,500"
"1997-07-01T04:00:00.000Z","95.31","7.93","7.16","65,359,700"
"1997-08-01T04:00:00.000Z","90.38","-5.18","-5.95","99,046,800"
"1997-09-01T04:00:00.000Z","94.38","4.43","3.66","78,642,200"
"1997-10-01T04:00:00.000Z","92.06","-2.45","-3.22","137,440,500"
"1997-11-01T05:00:00.000Z","95.63","3.87","3.10","93,157,400"
"1997-12-01T05:00:00.000Z","97.06","1.50","0.73","79,162,300"
"1998-01-01T05:00:00.000Z","98.31","1.29","0.52","104,582,300"
"1998-02-01T05:00:00.000Z","105.13","6.93","6.16","69,733,700"
"1998-03-01T05:00:00.000Z","109.94","4.58","3.81","87,316,900"
