"Date","Close","% Change","% Change vs Average","Volume"
"2014-04-01T04:00:00.000Z","0.46","3.13","-1.18","6,937,008,000"
"2014-05-01T04:00:00.000Z","0.47","2.87","-1.44","5,612,600,000"
"2014-06-01T04:00:00.000Z","0.46","-2.42","-6.73","5,277,132,000"
"2014-07-01T04:00:00.000Z","0.44","-5.61","-9.92","6,269,036,000"
"2014-08-01T04:00:00.000Z","0.49","11.14","6.84","6,079,852,000"
"2014-09-01T04:00:00.000Z","0.46","-5.14","-9.45","5,512,388,000"
"2014-10-01T04:00:00.000Z","0.49","5.91","1.60","6,607,212,000"
"2014-11-01T04:00:00.000Z","0.52","7.32","3.01","4,643,096,000"
"2014-12-01T05:00:00.000Z","0.50","-4.39","-8.70","4,257,004,000"
"2015-01-01T05:00:00.000Z","0.48","-4.24","-8.55","4,140,352,000"
"2015-02-01T05:00:00.000Z","0.55","14.90","10.59","4,193,540,000"
"2015-03-01T05:00:00.000Z","0.52","-5.12","-9.43","7,310,444,000"
"2015-04-01T04:00:00.000Z","0.56","6.07","1.76","5,673,652,000"
"2015-05-01T04:00:00.000Z","0.55","-0.32","-4.62","7,081,336,000"
"2015-06-01T04:00:00.000Z","0.50","-9.13","-13.44","7,333,832,000"
"2015-07-01T04:00:00.000Z","0.50","-0.80","-5.10","5,480,404,000"
"2015-08-01T04:00:00.000Z","0.56","12.68","8.37","9,469,492,000"
"2015-09-01T04:00:00.000Z","0.62","9.65","5.35","6,480,208,000"
"2015-10-01T04:00:00.000Z","0.71","15.09","10.78","8,052,316,000"
"2015-11-01T04:00:00.000Z","0.79","11.81","7.50","7,344,816,000"
"2015-12-01T05:00:00.000Z","0.82","3.91","-0.40","5,627,172,000"
"2016-01-01T05:00:00.000Z","0.73","-11.13","-15.44","8,138,980,000"
"2016-02-01T05:00:00.000Z","0.78","7.07","2.76","9,000,048,000"
"2016-03-01T05:00:00.000Z","0.89","13.62","9.31","6,577,904,000"
"2016-04-01T04:00:00.000Z","0.89","-0.28","-4.59","6,734,252,000"
"2016-05-01T04:00:00.000Z","1.17","31.49","27.19","10,367,836,000"
"2016-06-01T04:00:00.000Z","1.18","0.62","-3.69","8,197,900,000"
"2016-07-01T04:00:00.000Z","1.43","21.46","17.16","7,210,052,000"
"2016-08-01T04:00:00.000Z","1.53","7.43","3.12","9,305,120,000"
"2016-09-01T04:00:00.000Z","1.71","11.71","7.40","8,665,252,000"
"2016-10-01T04:00:00.000Z","1.78","3.85","-0.45","6,551,568,000"
"2016-11-01T04:00:00.000Z","2.31","29.57","25.26","12,767,464,000"
"2016-12-01T05:00:00.000Z","2.67","15.77","11.46","18,082,228,000"
"2017-01-01T05:00:00.000Z","2.73","2.29","-2.02","13,396,840,000"
"2017-02-01T05:00:00.000Z","2.54","-7.05","-11.36","14,206,788,000"
"2017-03-01T05:00:00.000Z","2.72","7.34","3.03","14,288,960,000"
"2017-04-01T04:00:00.000Z","2.61","-4.25","-8.56","9,572,572,000"
"2017-05-01T04:00:00.000Z","3.61","38.40","34.09","19,209,444,000"
"2017-06-01T04:00:00.000Z","3.61","0.15","-4.16","23,445,520,000"
"2017-07-01T04:00:00.000Z","4.06","12.42","8.11","15,491,016,000"
"2017-08-01T04:00:00.000Z","4.24","4.26","-0.04","14,728,216,000"
"2017-09-01T04:00:00.000Z","4.47","5.51","1.20","14,447,336,000"
"2017-10-01T04:00:00.000Z","5.17","15.68","11.38","11,422,664,000"
"2017-11-01T04:00:00.000Z","5.02","-2.95","-7.26","11,830,896,000"
"2017-12-01T05:00:00.000Z","4.84","-3.59","-7.90","10,112,216,000"
"2018-01-01T05:00:00.000Z","6.14","27.03","22.72","11,456,216,000"
"2018-02-01T05:00:00.000Z","6.05","-1.55","-5.85","14,915,528,000"
"2018-03-01T05:00:00.000Z","5.79","-4.30","-8.61","14,118,440,000"
"2018-04-01T04:00:00.000Z","5.62","-2.89","-7.20","11,144,008,000"
"2018-05-01T04:00:00.000Z","6.30","12.13","7.83","11,978,240,000"
"2018-06-01T04:00:00.000Z","5.92","-6.06","-10.37","8,785,540,000"
"2018-07-01T04:00:00.000Z","6.12","3.36","-0.95","6,321,876,000"
"2018-08-01T04:00:00.000Z","7.02","14.63","10.32","10,917,836,000"
"2018-09-01T04:00:00.000Z","7.03","0.12","-4.19","6,340,200,000"
"2018-10-01T04:00:00.000Z","5.27","-24.98","-29.28","12,977,976,000"
"2018-11-01T04:00:00.000Z","4.09","-22.48","-26.79","16,162,340,000"
"2018-12-01T05:00:00.000Z","3.34","-18.31","-22.62","12,451,408,000"
"2019-01-01T05:00:00.000Z","3.59","7.68","3.37","16,870,992,000"
"2019-02-01T05:00:00.000Z","3.86","7.31","3.00","11,445,728,000"
"2019-03-01T05:00:00.000Z","4.49","16.40","12.09","12,068,540,000"
"2019-04-01T04:00:00.000Z","4.53","0.80","-3.51","9,437,780,000"
"2019-05-01T04:00:00.000Z","3.39","-25.16","-29.47","11,180,752,000"
"2019-06-01T04:00:00.000Z","4.11","21.24","16.93","8,233,340,000"
"2019-07-01T04:00:00.000Z","4.22","2.73","-1.57","8,415,984,000"
"2019-08-01T04:00:00.000Z","4.19","-0.72","-5.02","9,450,328,000"
"2019-09-01T04:00:00.000Z","4.35","3.92","-0.39","6,347,768,000"
"2019-10-01T04:00:00.000Z","5.03","15.48","11.17","7,696,172,000"
"2019-11-01T04:00:00.000Z","5.42","7.82","3.51","7,321,800,000"
"2019-12-01T05:00:00.000Z","5.88","8.56","4.26","6,543,532,000"
"2020-01-01T05:00:00.000Z","5.91","0.48","-3.83","6,125,412,000"
"2020-02-01T05:00:00.000Z","6.75","14.23","9.92","11,848,652,000"
"2020-03-01T05:00:00.000Z","6.59","-2.40","-6.70","15,773,952,000"
