"Date","Close","% Change","% Change vs Average","Volume"
"2017-03-01T05:00:00.000Z","35.92","4.87","2.81","2,246,513,600"
"2017-04-01T04:00:00.000Z","35.91","-0.01","-2.07","1,493,216,400"
"2017-05-01T04:00:00.000Z","38.19","6.34","4.28","2,615,927,200"
"2017-06-01T04:00:00.000Z","36.01","-5.72","-7.78","2,736,712,400"
"2017-07-01T04:00:00.000Z","37.18","3.27","1.21","1,688,047,600"
"2017-08-01T04:00:00.000Z","41.00","10.27","8.21","2,644,276,000"
"2017-09-01T04:00:00.000Z","38.53","-6.02","-8.09","2,721,496,400"
"2017-10-01T04:00:00.000Z","42.26","9.68","7.62","2,017,165,200"
"2017-11-01T04:00:00.000Z","42.96","1.66","-0.40","2,402,653,600"
"2017-12-01T05:00:00.000Z","42.31","-1.52","-3.59","2,124,735,200"
"2018-01-01T05:00:00.000Z","41.86","-1.06","-3.13","2,638,717,600"
"2018-02-01T05:00:00.000Z","44.53","6.38","4.32","3,711,577,200"
"2018-03-01T05:00:00.000Z","41.94","-5.81","-7.87","2,854,910,800"
"2018-04-01T04:00:00.000Z","41.31","-1.50","-3.56","2,664,617,200"
"2018-05-01T04:00:00.000Z","46.72","13.08","11.01","2,483,905,200"
"2018-06-01T04:00:00.000Z","46.28","-0.94","-3.00","2,110,498,000"
"2018-07-01T04:00:00.000Z","47.57","2.80","0.74","1,574,765,600"
"2018-08-01T04:00:00.000Z","56.91","19.62","17.56","2,801,275,600"
"2018-09-01T04:00:00.000Z","56.44","-0.83","-2.89","2,715,888,000"
"2018-10-01T04:00:00.000Z","54.72","-3.05","-5.11","3,158,994,000"
"2018-11-01T04:00:00.000Z","44.65","-18.40","-20.47","3,845,305,600"
"2018-12-01T05:00:00.000Z","39.44","-11.67","-13.73","3,595,690,000"
"2019-01-01T05:00:00.000Z","41.61","5.52","3.45","3,312,349,600"
"2019-02-01T05:00:00.000Z","43.29","4.03","1.97","1,890,162,400"
"2019-03-01T05:00:00.000Z","47.49","9.70","7.64","2,603,925,600"
"2019-04-01T04:00:00.000Z","50.17","5.64","3.58","2,024,470,800"
"2019-05-01T04:00:00.000Z","43.77","-12.76","-14.82","2,957,826,400"
"2019-06-01T04:00:00.000Z","49.48","13.05","10.99","2,060,874,800"
"2019-07-01T04:00:00.000Z","53.26","7.64","5.58","1,895,406,800"
"2019-08-01T04:00:00.000Z","52.19","-2.02","-4.08","2,724,326,400"
"2019-09-01T04:00:00.000Z","55.99","7.30","5.23","2,170,268,400"
"2019-10-01T04:00:00.000Z","62.19","11.07","9.01","2,433,210,800"
"2019-11-01T04:00:00.000Z","66.81","7.43","5.37","1,793,326,000"
"2019-12-01T05:00:00.000Z","73.41","9.88","7.82","2,388,794,800"
"2020-01-01T05:00:00.000Z","77.38","5.40","3.34","2,934,370,400"
"2020-02-01T05:00:00.000Z","68.34","-11.68","-13.74","3,019,279,200"
"2020-03-01T05:00:00.000Z","63.57","-6.98","-9.04","6,280,072,400"
"2020-04-01T04:00:00.000Z","73.45","15.54","13.48","3,265,299,200"
"2020-05-01T04:00:00.000Z","79.49","8.22","6.15","2,805,936,000"
"2020-06-01T04:00:00.000Z","91.20","14.74","12.68","3,243,375,600"
"2020-07-01T04:00:00.000Z","106.26","16.51","14.45","3,020,283,200"
"2020-08-01T04:00:00.000Z","129.04","21.44","19.38","4,070,061,100"
"2020-09-01T04:00:00.000Z","115.81","-10.25","-12.31","3,885,245,100"
"2020-10-01T04:00:00.000Z","108.86","-6.00","-8.06","2,894,666,500"
"2020-11-01T04:00:00.000Z","119.05","9.36","7.30","2,123,077,300"
"2020-12-01T05:00:00.000Z","132.69","11.46","9.40","2,322,189,600"
"2021-01-01T05:00:00.000Z","131.96","-0.55","-2.61","2,240,262,000"
"2021-02-01T05:00:00.000Z","121.26","-8.11","-10.17","1,833,855,600"
"2021-03-01T05:00:00.000Z","122.15","0.73","-1.33","2,650,418,200"
"2021-04-01T04:00:00.000Z","131.46","7.62","5.56","1,889,857,500"
"2021-05-01T04:00:00.000Z","124.61","-5.21","-7.27","1,711,934,900"
"2021-06-01T04:00:00.000Z","136.96","9.91","7.85","1,606,590,000"
"2021-07-01T04:00:00.000Z","145.86","6.50","4.44","1,919,035,100"
"2021-08-01T04:00:00.000Z","151.83","4.09","2.03","1,461,542,800"
"2021-09-01T04:00:00.000Z","141.50","-6.80","-8.87","1,797,835,100"
"2021-10-01T04:00:00.000Z","149.80","5.87","3.80","1,565,079,200"
"2021-11-01T04:00:00.000Z","165.30","10.35","8.29","1,691,029,000"
"2021-12-01T05:00:00.000Z","177.57","7.42","5.36","2,444,766,700"
"2022-01-01T05:00:00.000Z","174.78","-1.57","-3.63","2,108,446,000"
"2022-02-01T05:00:00.000Z","165.12","-5.53","-7.59","1,627,516,300"
"2022-03-01T05:00:00.000Z","174.61","5.75","3.69","2,180,800,100"
"2022-04-01T04:00:00.000Z","157.65","-9.71","-11.77","1,687,795,600"
"2022-05-01T04:00:00.000Z","148.84","-5.59","-7.65","2,401,040,300"
"2022-06-01T04:00:00.000Z","136.72","-8.14","-10.20","1,749,099,800"
"2022-07-01T04:00:00.000Z","162.51","18.86","16.80","1,447,125,400"
"2022-08-01T04:00:00.000Z","157.22","-3.26","-5.32","1,510,239,600"
"2022-09-01T04:00:00.000Z","138.20","-12.10","-14.16","2,084,722,800"
"2022-10-01T04:00:00.000Z","153.34","10.96","8.89","1,868,139,700"
"2022-11-01T04:00:00.000Z","148.03","-3.46","-5.52","1,724,847,700"
"2022-12-01T05:00:00.000Z","129.93","-12.23","-14.29","1,675,731,200"
"2023-01-01T05:00:00.000Z","144.29","11.05","8.99","1,443,652,500"
"2023-02-01T05:00:00.000Z","147.41","2.16","0.10","1,307,198,900"
"2023-03-01T05:00:00.000Z","164.90","11.86","9.80","1,520,266,600"
"2023-04-01T04:00:00.000Z","169.68","2.90","0.84","969,709,700"
"2023-05-01T04:00:00.000Z","177.25","4.46","2.40","1,275,155,500"
"2023-06-01T04:00:00.000Z","193.97","9.43","7.37","1,297,101,100"
"2023-07-01T04:00:00.000Z","196.45","1.28","-0.78","996,066,400"
"2023-08-01T04:00:00.000Z","187.87","-4.37","-6.43","1,322,439,400"
"2023-09-01T04:00:00.000Z","171.21","-8.87","-10.93","1,337,586,600"
"2023-10-01T04:00:00.000Z","170.77","-0.26","-2.32","1,172,719,600"
"2023-11-01T04:00:00.000Z","189.95","11.23","9.17","1,099,586,100"
"2023-12-01T05:00:00.000Z","192.53","1.36","-0.70","1,062,774,800"
"2024-01-01T05:00:00.000Z","184.40","-4.22","-6.28","1,187,219,300"
"2024-02-01T05:00:00.000Z","180.75","-1.98","-4.04","1,161,627,000"
"2024-03-01T05:00:00.000Z","171.48","-5.13","-7.19","1,432,782,800"
"2024-04-01T04:00:00.000Z","170.33","-0.67","-2.73","1,245,717,000"
"2024-05-01T04:00:00.000Z","192.25","12.87","10.81","1,336,537,700"
"2024-06-01T04:00:00.000Z","210.62","9.56","7.49","1,723,984,500"
"2024-07-01T04:00:00.000Z","222.08","5.44","3.38","1,153,099,800"
"2024-08-01T04:00:00.000Z","229.00","3.12","1.05","1,122,667,000"
"2024-09-01T04:00:00.000Z","233.00","1.75","-0.31","1,232,140,300"
"2024-10-01T04:00:00.000Z","225.91","-3.04","-5.10","930,736,000"
"2024-11-01T04:00:00.000Z","237.33","5.06","2.99","891,640,600"
"2024-12-01T05:00:00.000Z","250.42","5.52","3.45","977,916,100"
"2025-01-01T05:00:00.000Z","236.00","-5.76","-7.82","1,200,291,700"
"2025-02-01T05:00:00.000Z","227.63","-3.55","-5.61","227,342,300"
"2025-02-07T05:00:00.000Z","227.63","0","-2.06","38,983,016"
