"Date","Close","% Change","% Change vs Average","Volume"
"2020-04-01T04:00:00.000Z","204.71","22.73","20.08","541,334,600"
"2020-05-01T04:00:00.000Z","225.09","9.96","7.31","509,476,500"
"2020-06-01T04:00:00.000Z","227.07","0.88","-1.76","548,043,800"
"2020-07-01T04:00:00.000Z","253.67","11.71","9.07","517,599,700"
"2020-08-01T04:00:00.000Z","293.20","15.58","12.94","574,239,100"
"2020-09-01T04:00:00.000Z","261.90","-10.68","-13.32","499,115,300"
"2020-10-01T04:00:00.000Z","263.11","0.46","-2.18","454,101,600"
"2020-11-01T04:00:00.000Z","276.97","5.27","2.62","356,771,600"
"2020-12-01T05:00:00.000Z","273.16","-1.38","-4.02","363,901,000"
"2021-01-01T05:00:00.000Z","258.33","-5.43","-8.07","452,633,100"
"2021-02-01T05:00:00.000Z","257.62","-0.27","-2.92","317,775,200"
"2021-03-01T05:00:00.000Z","294.53","14.33","11.68","497,416,700"
"2021-04-01T04:00:00.000Z","325.08","10.37","7.73","421,257,700"
"2021-05-01T04:00:00.000Z","328.73","1.12","-1.52","353,423,700"
"2021-06-01T04:00:00.000Z","347.71","5.77","3.13","344,810,400"
"2021-07-01T04:00:00.000Z","356.30","2.47","-0.17","335,420,300"
"2021-08-01T04:00:00.000Z","379.38","6.48","3.83","226,132,300"
"2021-09-01T04:00:00.000Z","339.39","-10.54","-13.18","338,121,800"
"2021-10-01T04:00:00.000Z","323.57","-4.66","-7.30","588,382,500"
"2021-11-01T04:00:00.000Z","324.46","0.28","-2.37","441,125,000"
"2021-12-01T05:00:00.000Z","336.35","3.66","1.02","438,246,900"
"2022-01-01T05:00:00.000Z","313.26","-6.86","-9.51","427,237,300"
"2022-02-01T05:00:00.000Z","211.03","-32.63","-35.28","1,128,039,600"
"2022-03-01T05:00:00.000Z","222.36","5.37","2.73","733,274,500"
"2022-04-01T04:00:00.000Z","200.47","-9.84","-12.49","672,255,000"
"2022-05-01T04:00:00.000Z","193.64","-3.41","-6.05","680,548,800"
"2022-06-01T04:00:00.000Z","161.25","-16.73","-19.37","685,975,600"
"2022-07-01T04:00:00.000Z","159.10","-1.33","-3.98","586,482,400"
"2022-08-01T04:00:00.000Z","162.93","2.41","-0.24","551,922,900"
"2022-09-01T04:00:00.000Z","135.68","-16.72","-19.37","635,014,800"
"2022-10-01T04:00:00.000Z","93.16","-31.34","-33.98","1,107,662,200"
"2022-11-01T04:00:00.000Z","118.10","26.77","24.13","1,063,791,200"
"2022-12-01T05:00:00.000Z","120.34","1.90","-0.75","653,019,800"
"2023-01-01T05:00:00.000Z","148.97","23.79","21.15","548,770,600"
"2023-02-01T05:00:00.000Z","174.94","17.43","14.79","772,170,900"
"2023-03-01T05:00:00.000Z","211.94","21.15","18.51","690,053,000"
"2023-04-01T04:00:00.000Z","240.32","13.39","10.75","446,687,900"
"2023-05-01T04:00:00.000Z","264.72","10.15","7.51","486,968,500"
"2023-06-01T04:00:00.000Z","286.98","8.41","5.77","480,979,900"
"2023-07-01T04:00:00.000Z","318.60","11.02","8.37","624,605,100"
"2023-08-01T04:00:00.000Z","295.89","-7.13","-9.77","423,147,800"
"2023-09-01T04:00:00.000Z","300.21","1.46","-1.18","406,686,600"
"2023-10-01T04:00:00.000Z","301.27","0.35","-2.29","511,307,900"
"2023-11-01T04:00:00.000Z","327.15","8.59","5.95","329,270,500"
"2023-12-01T05:00:00.000Z","353.96","8.20","5.55","332,813,800"
"2024-01-01T05:00:00.000Z","390.14","10.22","7.58","347,020,200"
"2024-02-01T05:00:00.000Z","490.13","25.63","22.99","466,151,400"
"2024-03-01T05:00:00.000Z","485.58","-0.93","-3.57","279,558,900"
"2024-04-01T04:00:00.000Z","430.17","-11.41","-14.05","437,131,800"
"2024-05-01T04:00:00.000Z","466.83","8.52","5.88","282,474,800"
"2024-06-01T04:00:00.000Z","504.22","8.01","5.37","226,950,900"
"2024-07-01T04:00:00.000Z","474.83","-5.83","-8.47","324,005,400"
"2024-08-01T04:00:00.000Z","521.31","9.79","7.15","323,379,200"
"2024-09-01T04:00:00.000Z","572.44","9.81","7.16","246,438,000"
"2024-10-01T04:00:00.000Z","567.58","-0.85","-3.49","265,878,300"
"2024-11-01T04:00:00.000Z","574.32","1.19","-1.46","237,811,200"
"2024-12-01T05:00:00.000Z","585.51","1.95","-0.70","263,222,700"
"2025-01-01T05:00:00.000Z","689.18","17.71","15.06","317,942,200"
"2025-02-01T05:00:00.000Z","714.52","3.68","1.03","82,505,700"
"2025-02-07T05:00:00.000Z","714.52","0","-2.64","16,352,142"
